duration,Trip Distance,datetime,month,hour,checkout_kiosk_id
2804,5863,05/09/2018 18:00:00,9,18,14078
303,982,07/23/2018 09:15:00,7,21,13760
334,1336,07/23/2018 09:45:00,7,21,14717
4169,11008,07/23/2018 09:45:00,7,21,14550
577,499,07/23/2018 10:45:00,7,22,15022
1609,4200,07/23/2018 11:00:00,7,23,14870
1499,3911,07/23/2018 11:00:00,7,23,14870
1616,5826,07/23/2018 11:00:00,7,23,14077
1891,6502,07/23/2018 11:15:00,7,23,14871
2727,12295,07/24/2018 01:00:00,7,1,14078
863,2382,07/24/2018 02:00:00,7,2,15019
378,1287,07/24/2018 02:15:00,7,2,14707
2855,0,09/15/2018 12:45:00,9,12,14864
420,2012,07/24/2018 03:00:00,7,3,13921
348,1030,07/24/2018 06:30:00,7,6,14871
340,1722,07/24/2018 06:45:00,7,6,15807
533,1947,07/24/2018 07:15:00,7,7,15022
503,1963,07/24/2018 07:30:00,7,7,15495
206,1118,09/19/2018 05:45:00,9,17,15964
1121,3943,07/24/2018 07:30:00,7,7,14560
4295,114,04/09/2018 20:45:00,9,20,14392
2952,10944,07/24/2018 07:45:00,7,7,14690
589,1819,07/24/2018 08:00:00,7,8,14244
1380,364,02/09/2018 15:00:00,9,15,16115
769,3959,07/24/2018 08:00:00,7,8,15798
1440,3613,01/09/2018 10:15:00,9,10,14386
495,1883,07/24/2018 08:15:00,7,8,15012
1289,5407,07/24/2018 08:15:00,7,8,13441
359,1609,07/24/2018 08:30:00,7,8,14544
1018,4828,07/24/2018 08:30:00,7,8,15332
637,2285,07/24/2018 08:45:00,7,8,16121
497,1931,07/24/2018 08:45:00,7,8,16121
524,1706,07/24/2018 09:00:00,7,9,14385
2707,0,09/14/2018 04:15:00,9,16,14864
421,2414,07/24/2018 09:15:00,7,9,13441
1329,5729,07/24/2018 10:00:00,7,10,13445
300,1182,06/10/2018 14:15:00,10,14,13446
2261,9431,07/24/2018 10:30:00,7,10,14718
1864,2826,09/16/2018 08:30:00,9,20,14076
673,1851,07/24/2018 10:30:00,7,10,15187
592,2672,07/24/2018 10:45:00,7,10,14226
1700,3258,10/26/2018 10:15:00,10,22,14549
2879,1963,07/24/2018 11:45:00,7,11,14080
4460,0,09/29/2018 04:30:00,9,16,15330
1546,2511,07/24/2018 11:45:00,7,11,15020
3017,7837,07/24/2018 12:00:00,7,12,14389
1249,9946,07/24/2018 12:00:00,7,12,15332
1914,6119,09/29/2018 10:30:00,9,22,15017
476,1062,07/24/2018 12:30:00,7,12,15021
533,2382,07/24/2018 12:30:00,7,12,14706
340,1143,07/24/2018 12:30:00,7,12,14708
990,3408,09/16/2018 07:15:00,9,19,14545
477,1708,08/09/2018 23:30:00,9,23,15336
1223,2543,07/24/2018 12:45:00,7,12,14706
19320,2189,07/24/2018 12:45:00,7,12,16267
288,257,07/24/2018 01:00:00,7,13,14079
553,2849,07/24/2018 01:15:00,7,13,16280
1276,1652,10/14/2018 09:30:00,10,21,14550
2634,5504,07/24/2018 01:15:00,7,13,15033
2396,8867,07/24/2018 01:30:00,7,13,15639
180,114,06/10/2018 12:15:00,10,12,14391
840,1593,07/24/2018 01:30:00,7,13,14078
1340,0,09/22/2018 03:30:00,9,15,14075
2503,11008,07/24/2018 02:00:00,7,14,14876
703,1883,07/24/2018 02:00:00,7,14,14548
283,595,07/24/2018 02:15:00,7,14,14385
698,2269,07/24/2018 02:15:00,7,14,13759
350,998,07/24/2018 02:30:00,7,14,14393
617,5472,07/24/2018 03:30:00,7,15,15650
527,1931,07/24/2018 03:30:00,7,15,14394
464,2494,07/24/2018 03:45:00,7,15,14863
120,272,09/28/2018 12:15:00,9,12,13916
420,1384,07/24/2018 04:30:00,7,16,15498
670,2301,07/24/2018 05:00:00,7,17,14708
6985,255332,03/10/2018 23:30:00,10,23,16593
761,2140,07/24/2018 05:00:00,7,17,14705
840,5,05/10/2018 12:45:00,10,12,14232
1628,5343,07/24/2018 05:00:00,7,17,16279
660,1454,08/10/2018 16:30:00,10,16,14385
701,2140,07/24/2018 05:00:00,7,17,14705
573,2092,07/24/2018 05:00:00,7,17,14865
296,740,07/24/2018 05:15:00,7,17,14707
134,306,07/24/2018 05:15:00,7,17,14235
1800,9153,08/26/2018 08:15:00,8,20,15495
3893,12231,07/24/2018 05:30:00,7,17,17077
550,2430,07/24/2018 05:45:00,7,17,14865
324,885,07/24/2018 06:00:00,7,18,14076
790,1851,07/24/2018 06:00:00,7,18,13445
980,4989,07/24/2018 06:00:00,7,18,14862
960,2124,08/28/2018 11:15:00,8,11,14389
1444,5681,07/24/2018 06:00:00,7,18,15493
2356,11298,07/24/2018 06:15:00,7,18,18197
780,2265,08/26/2018 05:30:00,8,17,14861
2763,2065,10/18/2018 11:45:00,10,11,13442
1563,4410,07/24/2018 06:15:00,7,18,15799
180,678,09/16/2018 12:30:00,9,12,15178
6687,13422,07/24/2018 06:30:00,7,18,14863
1376,2285,07/24/2018 06:30:00,7,18,14708
581,1915,07/24/2018 06:30:00,7,18,14706
730,2672,07/24/2018 06:30:00,7,18,13760
521,809,05/09/2018 14:00:00,9,14,14392
575,1384,07/24/2018 06:45:00,7,18,15021
610,2350,07/24/2018 06:45:00,7,18,14393
1620,111,09/15/2018 10:30:00,9,10,14079
620,2977,07/24/2018 06:45:00,7,18,14863
1723,6099,07/24/2018 06:45:00,7,18,14389
942,2350,07/24/2018 07:00:00,7,19,14078
489,2414,07/24/2018 07:15:00,7,19,15335
504,2269,07/24/2018 07:15:00,7,19,15964
425,1416,07/24/2018 07:30:00,7,19,15967
807,1432,07/24/2018 07:30:00,7,19,14391
15,18,08/23/2018 10:45:00,8,10,14707
615,2623,07/24/2018 07:45:00,7,19,14079
36554,21871,07/24/2018 08:00:00,7,20,13760
2220,4216,07/24/2018 08:00:00,7,20,13917
450,1642,07/24/2018 08:15:00,7,20,13760
607,2334,07/24/2018 08:30:00,7,20,14391
709,3283,07/24/2018 08:45:00,7,20,16594
230,853,07/24/2018 10:15:00,7,22,13292
3048,9559,07/25/2018 12:00:00,7,0,15967
1080,1055,09/16/2018 01:00:00,9,1,14389
420,1206,09/25/2018 08:45:00,9,8,14230
1587,8771,07/25/2018 12:15:00,7,0,13284
275,772,07/25/2018 12:45:00,7,0,14872
4643,15208,07/25/2018 01:00:00,7,1,14705
755,2398,07/25/2018 02:45:00,7,2,14548
52,33,10/14/2018 12:00:00,10,12,14233
240,26,02/09/2018 08:45:00,9,8,15178
706,2382,07/25/2018 07:45:00,7,7,14713
545,2591,07/25/2018 07:45:00,7,7,15964
1140,3107,12/10/2018 17:15:00,10,17,15176
578,2044,07/25/2018 08:15:00,7,8,14543
774,2977,07/25/2018 08:15:00,7,8,14862
2389,8751,09/18/2018 05:30:00,9,17,14859
750,583,09/18/2018 09:45:00,9,9,14548
360,5,03/10/2018 17:45:00,10,17,14545
1,0,02/09/2018 04:30:00,9,4,15493
356,1223,07/25/2018 08:30:00,7,8,13760
1,0,08/31/2018 11:45:00,8,23,14235
537,2044,07/25/2018 08:45:00,7,8,16121
328,1304,07/25/2018 08:45:00,7,8,13920
239,628,07/25/2018 08:45:00,7,8,14557
465,1883,07/25/2018 08:45:00,7,8,14870
327,998,07/25/2018 09:00:00,7,9,14077
565,2559,07/25/2018 09:45:00,7,9,15343
180,1294,08/24/2018 09:45:00,8,9,15021
262,853,07/25/2018 10:00:00,7,10,14717
2067,3782,07/25/2018 10:15:00,7,10,14389
1415,5813,10/13/2018 03:30:00,10,15,13750
580,2462,07/25/2018 10:15:00,7,10,15967
1306,5810,07/25/2018 10:15:00,7,10,13446
1152,2913,07/25/2018 10:30:00,7,10,14872
1093,1883,07/25/2018 11:15:00,7,11,14706
307,692,07/25/2018 11:30:00,7,11,14706
2321,6196,07/25/2018 11:45:00,7,11,14859
1814,7628,07/25/2018 12:00:00,7,12,14090
495,1561,07/25/2018 12:00:00,7,12,14391
115,193,07/25/2018 12:15:00,7,12,17201
2216,119,06/10/2018 15:30:00,10,15,13912
791,1030,07/25/2018 01:00:00,7,13,14400
503,1223,07/25/2018 01:00:00,7,13,14867
1108,3009,07/25/2018 01:00:00,7,13,14707
565,1448,07/25/2018 01:00:00,7,13,13760
494,2173,07/25/2018 01:15:00,7,13,14558
3748,9592,07/25/2018 01:45:00,7,13,14075
3724,9704,07/25/2018 01:45:00,7,13,14075
1152,2575,07/25/2018 02:15:00,7,14,15018
1338,2317,07/25/2018 03:00:00,7,15,13602
3393,8256,07/25/2018 03:00:00,7,15,14707
1265,2301,07/25/2018 03:00:00,7,15,13759
1831,1310,08/31/2018 12:45:00,8,12,14385
617,3090,07/25/2018 03:15:00,7,15,13441
5,2,08/25/2018 08:30:00,8,20,13919
1093,5713,07/25/2018 03:45:00,7,15,14863
1320,3356,07/10/2018 13:30:00,10,13,15022
746,4056,07/25/2018 04:00:00,7,16,14234
2621,9938,09/22/2018 07:15:00,9,19,13764
481,1996,07/25/2018 04:15:00,7,16,14707
685,2317,07/25/2018 04:30:00,7,16,14550
5715,11319,02/09/2018 12:00:00,9,12,14389
741,2301,07/25/2018 04:30:00,7,16,14550
605,2237,07/25/2018 04:45:00,7,16,14234
597,2768,07/25/2018 04:45:00,7,16,14391
773,2189,07/25/2018 04:45:00,7,16,15188
1242,2478,07/25/2018 05:00:00,7,17,14865
1042,1899,07/25/2018 05:15:00,7,17,14548
2443,2241,09/29/2018 08:45:00,9,20,13918
1225,0,09/25/2018 07:00:00,9,19,12973
14,0,09/29/2018 07:00:00,9,7,14865
852,1819,07/25/2018 05:15:00,7,17,14548
60,17,08/23/2018 02:00:00,8,14,14873
728,1915,07/25/2018 05:30:00,7,17,14863
379,1239,07/25/2018 05:30:00,7,17,14233
314,772,07/25/2018 05:45:00,7,17,14865
60,16,08/28/2018 09:45:00,8,9,13917
1087,4442,07/25/2018 06:00:00,7,18,14705
180,678,02/09/2018 16:00:00,9,16,13445
568,2559,07/25/2018 06:00:00,7,18,14705
1352,6598,07/25/2018 06:00:00,7,18,13441
393,2092,08/14/2018 12:00:00,8,12,14552
27,12,09/23/2018 02:30:00,9,14,15027
342,1835,08/14/2018 12:00:00,8,12,14234
1835,4796,08/14/2018 12:15:00,8,12,14863
504,1561,08/14/2018 12:15:00,8,12,14864
286,772,08/14/2018 12:15:00,8,12,14872
385,418,08/14/2018 12:30:00,8,12,15180
344,1336,08/14/2018 01:00:00,8,13,13760
1583,4329,08/14/2018 01:15:00,8,13,14706
1635,3283,08/14/2018 01:45:00,8,13,14707
294,917,08/14/2018 01:45:00,8,13,14863
5694,13921,08/14/2018 02:00:00,8,14,14557
1286,1867,08/14/2018 02:15:00,8,14,14389
1252,5327,08/14/2018 02:15:00,8,14,14716
470,2124,08/14/2018 02:45:00,8,14,14549
1260,126,02/09/2018 21:45:00,9,21,14078
429,1464,08/14/2018 02:45:00,8,14,14863
2691,4844,08/14/2018 03:00:00,8,15,16118
861,2478,08/14/2018 03:00:00,8,15,14866
410,1271,08/14/2018 03:30:00,8,15,14863
4720,3830,08/14/2018 03:30:00,8,15,14389
1826,1820,04/09/2018 18:30:00,9,18,14389
5523,0,04/10/2018 20:00:00,10,20,14704
300,561,09/27/2018 04:45:00,9,4,14231
3691,9897,08/14/2018 03:30:00,8,15,15021
1893,4748,08/14/2018 03:45:00,8,15,15021
440,2559,08/14/2018 03:45:00,8,15,14863
414,3943,08/14/2018 03:45:00,8,15,14389
489,2623,08/14/2018 03:45:00,8,15,16751
687,1127,08/14/2018 04:00:00,8,16,14863
540,3591,08/31/2018 05:45:00,8,17,14706
514,1400,08/14/2018 04:00:00,8,16,14706
492,2028,08/14/2018 04:00:00,8,16,14394
344,1416,08/14/2018 04:00:00,8,16,14871
842,3251,08/14/2018 04:15:00,8,16,14553
480,1016,03/09/2018 12:45:00,9,12,13445
7,21,01/10/2018 19:00:00,10,19,14705
2063,3476,08/14/2018 04:15:00,8,16,14077
2,11,01/09/2018 10:15:00,9,10,14705
755,4361,08/14/2018 04:15:00,8,16,14391
412,1191,08/14/2018 04:30:00,8,16,14706
1034,4619,08/14/2018 04:45:00,8,16,14234
279,933,08/14/2018 05:00:00,8,17,14548
821,3444,08/14/2018 05:00:00,8,17,14707
332,1625,08/14/2018 05:00:00,8,17,14707
1112,3176,05/10/2018 20:30:00,10,20,12657
923,5246,08/14/2018 05:00:00,8,17,14077
548,2140,08/14/2018 05:15:00,8,17,15491
754,2446,08/14/2018 05:15:00,8,17,14705
1184,2414,08/14/2018 05:45:00,8,17,15018
365,724,08/14/2018 05:45:00,8,17,15799
374,1690,08/14/2018 05:45:00,8,17,13919
1804,2076,08/14/2018 05:45:00,8,17,15329
1350,4941,08/14/2018 05:45:00,8,17,14865
540,1690,08/14/2018 06:00:00,8,18,13767
1216,1674,08/14/2018 06:00:00,8,18,14712
437,1690,08/14/2018 06:30:00,8,18,13920
534,1513,08/14/2018 06:30:00,8,18,14870
1250,4426,08/14/2018 06:30:00,8,18,15493
720,1877,02/09/2018 03:00:00,9,3,15022
1128,5810,08/14/2018 06:30:00,8,18,13599
2992,8835,08/14/2018 06:30:00,8,18,16122
1129,3685,08/14/2018 06:45:00,8,18,14705
947,3718,08/14/2018 06:45:00,8,18,14865
7547,17139,08/14/2018 07:00:00,8,19,14077
60,35,02/10/2018 10:15:00,10,10,14385
712,3524,08/14/2018 07:00:00,8,19,15022
4650,3637,08/14/2018 07:30:00,8,19,16277
855,3154,08/14/2018 07:30:00,8,19,14548
1149,3331,08/14/2018 07:30:00,8,19,15017
3925,676,08/14/2018 07:30:00,8,19,15180
861,3460,08/14/2018 07:45:00,8,19,16121
739,1593,08/14/2018 08:00:00,8,20,13289
1810,3460,08/14/2018 08:00:00,8,20,15807
600,0,10/28/2018 03:00:00,10,15,15186
6992,21581,08/14/2018 08:15:00,8,20,15178
6293,21726,08/14/2018 08:15:00,8,20,15021
917,2639,08/14/2018 08:15:00,8,20,14859
797,2543,08/14/2018 08:15:00,8,20,14226
1857,2360,12/04/2018 16:00:00,4,16,13131
46,10,06/09/2018 16:45:00,9,16,12977
1130,3911,08/14/2018 08:30:00,8,20,15018
2571,531,08/14/2018 08:30:00,8,20,13441
3877,15772,08/14/2018 08:30:00,8,20,16590
1799,3571,03/09/2018 15:00:00,9,15,12973
815,3653,08/14/2018 08:30:00,8,20,12973
528,2478,08/14/2018 08:30:00,8,20,14549
265,595,08/14/2018 08:45:00,8,20,15020
639,3798,08/14/2018 08:45:00,8,20,16907
1244,2849,08/14/2018 09:00:00,8,21,14402
1247,3492,08/14/2018 09:15:00,8,21,13442
584,515,08/14/2018 09:15:00,8,21,15022
285,499,08/14/2018 09:15:00,8,21,13440
4141,1110,08/14/2018 09:15:00,8,21,15022
919,4587,08/14/2018 09:15:00,8,21,14075
60,3,07/10/2018 17:00:00,10,17,14389
876,3186,08/14/2018 09:45:00,8,21,15020
359,917,08/14/2018 09:45:00,8,21,14385
639,2752,08/14/2018 09:45:00,8,21,14077
462,1721,09/26/2018 08:15:00,9,20,14549
966,2446,08/14/2018 10:00:00,8,22,14391
278,708,08/14/2018 10:15:00,8,22,14863
5523,12762,08/14/2018 10:15:00,8,22,14716
5432,12746,08/14/2018 10:15:00,8,22,14716
1133,2522,04/09/2018 14:15:00,9,14,13760
5424,12778,08/14/2018 10:15:00,8,22,14716
5224,12472,08/14/2018 10:15:00,8,22,14716
810,4474,08/14/2018 10:30:00,8,22,16121
411,1931,08/14/2018 10:30:00,8,22,14067
1320,3977,08/25/2018 10:45:00,8,10,14546
765,4490,08/14/2018 10:30:00,8,22,16121
297,467,08/14/2018 10:30:00,8,22,14391
583,1432,08/14/2018 10:30:00,8,22,13911
1095,1979,08/14/2018 10:45:00,8,22,14401
780,3307,05/09/2018 09:00:00,9,9,14224
3220,8127,08/14/2018 11:30:00,8,23,14075
2055,5472,08/14/2018 11:30:00,8,23,15019
3214,8143,08/14/2018 11:30:00,8,23,14075
1969,6180,08/14/2018 11:30:00,8,23,14075
930,2945,08/14/2018 11:45:00,8,23,15180
954,4056,08/14/2018 11:45:00,8,23,15180
551,1287,08/15/2018 12:00:00,8,0,15020
900,3392,08/23/2018 10:15:00,8,22,13916
814,1674,08/15/2018 12:00:00,8,0,15021
740,1642,08/15/2018 12:00:00,8,0,15021
240,7,09/25/2018 01:30:00,9,13,14078
749,1658,08/15/2018 12:00:00,8,0,15021
1017,998,08/15/2018 12:00:00,8,0,15020
1080,239,09/19/2018 02:00:00,9,14,13441
916,3396,08/15/2018 12:30:00,8,0,15964
745,318,09/10/2018 18:00:00,10,18,15493
8595,10493,08/15/2018 12:45:00,8,0,13917
540,1735,02/10/2018 00:15:00,10,0,12975
555,676,08/15/2018 12:45:00,8,0,15018
419,1979,08/15/2018 01:15:00,8,1,13921
2520,6791,08/15/2018 02:30:00,8,2,14557
2093,7435,08/15/2018 03:15:00,8,3,15642
240,0,01/09/2018 13:00:00,9,13,15180
508,1859,09/27/2018 03:15:00,9,15,13442
5104,11603,08/15/2018 03:15:00,8,3,15024
8361,16013,08/15/2018 03:15:00,8,3,14866
1794,4619,08/15/2018 05:15:00,8,5,13132
587,2527,08/15/2018 06:15:00,8,6,14707
809,3106,08/15/2018 06:45:00,8,6,14391
419,1545,08/15/2018 07:15:00,8,7,15807
921,3090,08/15/2018 07:15:00,8,7,14557
637,2543,08/15/2018 07:15:00,8,7,15799
842,3460,08/15/2018 07:30:00,8,7,14078
1221,3541,08/15/2018 07:45:00,8,7,12804
594,2285,08/15/2018 07:45:00,8,7,13915
823,3846,08/15/2018 07:45:00,8,7,14544
793,3653,08/15/2018 08:00:00,8,8,12973
60,53,10/09/2018 12:00:00,9,12,15178
675,3701,08/15/2018 08:00:00,8,8,13920
1925,6952,08/15/2018 08:00:00,8,8,12651
324,1094,08/15/2018 08:15:00,8,8,14078
342,869,08/15/2018 08:15:00,8,8,14544
2057,9350,08/15/2018 08:30:00,8,8,14223
581,2543,08/15/2018 08:30:00,8,8,15807
202,756,08/15/2018 08:45:00,8,8,13919
24,6,09/15/2018 06:30:00,9,18,13126
413,1464,08/15/2018 09:00:00,8,9,14401
508,2205,08/15/2018 09:00:00,8,9,14701
354,1384,08/15/2018 09:00:00,8,9,14077
1351,1324,09/15/2018 06:15:00,9,18,14389
648,2140,08/15/2018 09:00:00,8,9,15495
270,1143,08/15/2018 09:15:00,8,9,14552
60,22,11/10/2018 03:45:00,10,3,14864
600,39,09/14/2018 02:45:00,9,14,12820
201,451,08/15/2018 09:15:00,8,9,15019
810,2897,08/15/2018 09:15:00,8,9,16279
480,700,12/10/2018 16:45:00,10,16,14393
213,853,08/15/2018 09:15:00,8,9,14234
691,4007,08/15/2018 09:30:00,8,9,16604
516,2575,08/15/2018 09:30:00,8,9,16280
974,5440,08/15/2018 09:30:00,8,9,15036
4638,1038,05/09/2018 15:15:00,9,15,14389
566,0,09/24/2018 03:30:00,9,15,12975
587,2494,08/15/2018 09:45:00,8,9,14702
629,2253,08/15/2018 09:45:00,8,9,14556
645,2334,08/15/2018 09:45:00,8,9,14859
600,1745,09/29/2018 04:45:00,9,16,14864
820,3283,08/15/2018 10:15:00,8,10,14558
460,1336,08/15/2018 10:15:00,8,10,14230
1338,1690,08/15/2018 10:45:00,8,10,14551
1306,1674,08/15/2018 10:45:00,8,10,14551
1649,3801,09/16/2018 06:15:00,9,18,15646
437,1416,08/15/2018 11:15:00,8,11,15493
2460,6260,08/15/2018 11:15:00,8,11,16436
952,3750,08/15/2018 11:45:00,8,11,14863
246,418,08/15/2018 11:45:00,8,11,14544
511,1577,08/15/2018 11:45:00,8,11,14552
2460,4836,03/09/2018 10:30:00,9,10,14545
600,2478,08/15/2018 11:45:00,8,11,14391
1200,3858,09/28/2018 03:15:00,9,15,13437
949,3718,08/15/2018 12:00:00,8,12,13442
755,2720,08/15/2018 12:00:00,8,12,14717
1481,4876,08/15/2018 12:15:00,8,12,14080
2221,4230,08/25/2018 01:30:00,8,1,14389
1988,6196,08/15/2018 12:30:00,8,12,14705
353,1368,08/15/2018 12:30:00,8,12,15021
3346,366,09/27/2018 07:00:00,9,19,14075
325,1529,08/15/2018 12:45:00,8,12,15808
292,740,08/15/2018 01:00:00,8,13,14388
6932,1562,02/09/2018 02:15:00,9,2,14707
416,1127,08/15/2018 01:00:00,8,13,14863
957,2752,08/15/2018 01:00:00,8,13,14557
4020,15837,08/24/2018 04:15:00,8,16,15964
775,2655,08/15/2018 01:15:00,8,13,16119
5,0,02/10/2018 13:30:00,10,13,15178
1200,2120,03/09/2018 16:45:00,9,16,14548
775,12,08/09/2018 17:45:00,9,17,14549
198,1481,08/15/2018 01:15:00,8,13,14863
730,3058,08/15/2018 02:00:00,8,14,16119
2100,17134,08/26/2018 03:30:00,8,15,13919
1061,3830,08/15/2018 02:15:00,8,14,14234
1796,4313,08/15/2018 02:15:00,8,14,16277
466,499,08/15/2018 02:30:00,8,14,14558
10209,25138,08/15/2018 02:30:00,8,14,13123
1532,147,08/31/2018 11:30:00,8,23,14551
480,199,09/24/2018 05:00:00,9,17,13437
267,370,08/15/2018 03:45:00,8,15,13442
1045,3460,08/15/2018 03:45:00,8,15,13285
720,394,09/26/2018 06:00:00,9,18,14865
2790,30,12/10/2018 22:00:00,10,22,14079
600,311,08/26/2018 07:00:00,8,19,12346
60,96,08/29/2018 02:15:00,8,14,15178
607,2623,08/15/2018 04:00:00,8,16,14863
1286,5053,08/15/2018 04:30:00,8,16,14552
731,3154,08/15/2018 04:30:00,8,16,15978
120,6,07/10/2018 12:15:00,10,12,13603
483,1497,08/15/2018 04:30:00,8,16,14234
808,4120,08/15/2018 04:45:00,8,16,14391
4065,1014,08/15/2018 04:45:00,8,16,14394
254,1191,08/15/2018 04:45:00,8,16,14548
2089,319,07/10/2018 12:30:00,10,12,14865
328,917,08/15/2018 05:15:00,8,17,14548
1093,5681,08/15/2018 05:15:00,8,17,14234
308,1577,08/15/2018 05:15:00,8,17,14707
342,1577,08/15/2018 05:15:00,8,17,14706
446,1110,08/15/2018 05:15:00,8,17,14863
537,24,12/10/2018 19:00:00,10,19,14077
1021,4651,08/15/2018 05:45:00,8,17,13293
1500,3639,11/10/2018 00:30:00,10,0,14076
3207,2025,03/09/2018 13:00:00,9,13,13447
431,1561,08/15/2018 05:45:00,8,17,14870
1008,4731,08/15/2018 05:45:00,8,17,14870
292,933,08/15/2018 05:45:00,8,17,14076
1253,5246,08/15/2018 05:45:00,8,17,14863
424,1947,08/15/2018 05:45:00,8,17,14549
652,1577,08/15/2018 05:45:00,8,17,14548
684,2816,08/15/2018 05:45:00,8,17,14864
315,885,08/15/2018 06:00:00,8,18,14398
789,3621,08/15/2018 06:00:00,8,18,14073
440,1046,08/15/2018 06:00:00,8,18,15020
235,821,08/15/2018 06:15:00,8,18,14862
1173,3895,08/15/2018 06:15:00,8,18,16114
420,0,10/13/2018 06:15:00,10,18,13288
463,1931,08/15/2018 06:15:00,8,18,14707
1980,1632,08/09/2018 16:45:00,9,16,14389
316,1481,08/15/2018 06:30:00,8,18,14701
2331,537,09/16/2018 12:00:00,9,0,14235
1228,6325,08/15/2018 06:30:00,8,18,14549
720,763,04/09/2018 15:30:00,9,15,12815
1208,2881,08/15/2018 07:00:00,8,19,14078
1020,2,08/09/2018 19:15:00,9,19,14389
1118,4876,08/15/2018 07:00:00,8,19,15010
748,3026,08/15/2018 07:00:00,8,19,12972
500,3042,08/15/2018 07:00:00,8,19,16289
1062,2752,08/15/2018 07:00:00,8,19,14078
912,1577,08/15/2018 07:00:00,8,19,15021
192,660,08/15/2018 07:15:00,8,19,16279
677,612,08/15/2018 07:15:00,8,19,14557
467,772,08/15/2018 07:15:00,8,19,14236
780,46,10/14/2018 09:30:00,10,21,14550
317,660,08/15/2018 07:15:00,8,19,14078
636,2482,08/25/2018 09:45:00,8,21,14078
1596,2523,09/19/2018 09:00:00,9,21,14077
459,2108,08/15/2018 07:30:00,8,19,16592
481,2012,08/15/2018 07:45:00,8,19,14078
222,789,08/15/2018 07:45:00,8,19,15021
462,1431,09/29/2018 07:15:00,9,19,14863
133,386,08/15/2018 08:00:00,8,20,14242
825,1851,08/15/2018 08:00:00,8,20,14232
3422,8642,08/15/2018 08:15:00,8,20,15176
720,869,09/14/2018 09:00:00,9,21,14389
199,676,08/15/2018 09:00:00,8,21,14717
532,0,05/10/2018 18:15:00,10,18,13442
1013,1867,08/15/2018 09:00:00,8,21,14230
948,1851,08/15/2018 09:00:00,8,21,14230
2800,10396,08/15/2018 09:00:00,8,21,13287
2758,6824,08/15/2018 09:00:00,8,21,14075
14,2,05/10/2018 14:00:00,10,14,13446
1218,5295,08/15/2018 09:00:00,8,21,15489
313,950,08/15/2018 09:15:00,8,21,14717
813,3074,08/15/2018 09:30:00,8,21,14548
204,467,08/15/2018 09:30:00,8,21,13759
776,3867,09/24/2018 02:30:00,9,2,14865
891,2945,08/15/2018 09:30:00,8,21,13760
838,2945,08/15/2018 09:45:00,8,21,13760
1080,242,09/13/2018 10:00:00,9,22,14232
4629,1738,08/15/2018 10:00:00,8,22,15180
600,1863,08/09/2018 05:45:00,9,5,14386
593,1625,08/15/2018 10:30:00,8,22,14548
594,1545,08/15/2018 10:30:00,8,22,14548
2827,11426,08/15/2018 10:30:00,8,22,14077
702,3380,08/15/2018 10:30:00,8,22,15018
49,347,01/09/2018 12:15:00,9,12,14547
525,1931,08/15/2018 10:30:00,8,22,15807
265,966,08/15/2018 10:30:00,8,22,14401
28,27,10/25/2018 11:30:00,10,11,14075
162,386,08/15/2018 11:00:00,8,23,14399
705,2430,08/15/2018 11:15:00,8,23,16121
9140,8578,08/15/2018 11:30:00,8,23,15810
349,998,08/15/2018 11:45:00,8,23,15021
1245,4056,08/16/2018 12:00:00,8,0,14238
300,56,07/09/2018 17:15:00,9,17,14385
302,1304,08/16/2018 01:00:00,8,1,14714
13,3,08/23/2018 03:30:00,8,15,15807
375,2173,08/16/2018 02:00:00,8,2,13764
52340,855,11/29/2018 06:00:00,11,18,13594
535,2446,08/16/2018 03:45:00,8,3,16287
508,2720,08/16/2018 06:45:00,8,6,14077
528,2382,08/16/2018 07:00:00,8,7,12973
279,708,08/16/2018 07:15:00,8,7,15188
4878,5938,08/16/2018 07:30:00,8,7,13444
2076,0,08/09/2018 22:30:00,9,22,15018
842,3541,08/16/2018 07:45:00,8,7,15799
577,3203,08/16/2018 07:45:00,8,7,12973
2302,3235,08/16/2018 07:45:00,8,7,13920
399,1287,08/16/2018 08:15:00,8,8,13760
525,1416,08/16/2018 08:15:00,8,8,14072
775,1127,08/16/2018 08:15:00,8,8,15493
481,2800,08/16/2018 08:15:00,8,8,16280
1112,5472,08/16/2018 08:15:00,8,8,14878
451,2028,08/16/2018 08:15:00,8,8,16121
195,660,08/16/2018 08:30:00,8,8,14077
618,2865,08/16/2018 08:30:00,8,8,16121
1415,853,08/16/2018 08:45:00,8,8,14546
445,1947,08/16/2018 08:45:00,8,8,14870
964,5005,08/16/2018 09:00:00,8,9,13924
4644,0,11/22/2018 04:45:00,11,16,14234
267,933,08/16/2018 09:15:00,8,9,14234
2522,4701,05/10/2018 23:30:00,10,23,13918
104,225,08/16/2018 09:30:00,8,9,15020
2154,3557,08/16/2018 09:45:00,8,9,14555
725,1770,08/16/2018 10:00:00,8,10,13760
