Vehicle Type,Trip Duration,duration,Trip Distance,datetime,End Time,month,hour,day ,Start District,End District,checkout_kiosk_id,checkin_kiosk_id,year,lat,lon,lat1,lon1,status
bicycle,1020,17,909,09/23/2018 10:45:00,09/23/2018 11:00:00,9,22,7,9,5,13437,13282,2018,30.245,-97.763,30.25,-97.765,Active
bicycle,240,4,695,10-05-2018 17:15,10-05-2018 17:15,10,17,5,5,5,13918,13603,2018,30.264,-97.756,30.264,-97.76,Active
bicycle,1676,27.93,5521,10-05-2018 11:45,10-05-2018 12:00,10,11,5,9,5,15017,13445,2018,30.256,-97.739,30.263,-97.763,Active
bicycle,1200,20,3673,08/23/2018 05:00:00,08/23/2018 05:30:00,8,17,4,8,8,13132,13132,2018,30.268,-97.768,30.269,-97.768,Active
bicycle,180,3,368,09/18/2018 12:30:00,09/18/2018 12:30:00,9,12,2,5,5,13758,13600,2018,30.259,-97.758,30.257,-97.76,Active
bicycle,536,8.93,147,09/21/2018 04:00:00,09/21/2018 04:15:00,9,16,5,9,9,14233,14075,2018,30.265,-97.751,30.262,-97.754,Active
bicycle,3,0.05,49,09-08-2018 12:45,09-08-2018 12:45,9,12,6,9,9,14233,14233,2018,30.265,-97.75,30.265,-97.75,Active
bicycle,300,5,1,10-05-2018 15:30,10-05-2018 15:30,10,15,5,5,5,13602,13602,2018,30.261,-97.759,30.261,-97.759,Active
bicycle,276,4.6,442,09/24/2018 04:45:00,09/24/2018 04:45:00,9,16,1,9,9,14548,14863,2018,30.264,-97.745,30.263,-97.741,Active
bicycle,1020,17,2729,09-08-2018 17:45,09-08-2018 18:00,9,17,6,9,9,14391,14081,2018,30.265,-97.748,30.276,-97.752,Active
bicycle,120,2,195,10-06-2018 16:30,10-06-2018 16:30,10,16,6,9,9,14548,14234,2018,30.265,-97.746,30.266,-97.751,Active
bicycle,18,0.3,0,09-01-2018 12:00,09-01-2018 12:00,9,12,6,9,9,15020,15020,2018,30.262,-97.738,30.262,-97.738,Active
bicycle,1020,17,42,10-12-2018 14:00,10-12-2018 14:15,10,14,5,5,5,12020,13130,2018,30.245,-97.785,30.263,-97.766,Active
bicycle,3648,60.8,250,08/21/2018 08:30:00,08/21/2018 09:30:00,8,20,2,9,9,14389,14389,2018,30.261,-97.749,30.261,-97.749,Active
bicycle,1080,18,4775,08/24/2018 12:45:00,08/24/2018 01:15:00,8,12,5,9,9,14863,15021,2018,30.265,-97.74,30.264,-97.739,Active
bicycle,1078,17.97,1817,09/30/2018 04:30:00,09/30/2018 04:45:00,9,16,7,9,9,14706,14385,2018,30.264,-97.744,30.251,-97.749,Active
bicycle,2798,46.63,7478,09/30/2018 12:45:00,09/30/2018 01:30:00,9,12,7,9,9,14232,14547,2018,30.262,-97.749,30.261,-97.747,Active
bicycle,836,13.93,0,09-01-2018 12:00,09-01-2018 12:15,9,12,6,8,8,12976,12976,2018,30.271,-97.771,30.271,-97.771,Active
bicycle,300,5,185,08/26/2018 12:15:00,08/26/2018 12:15:00,8,12,7,9,9,14391,14391,2018,30.265,-97.748,30.265,-97.748,Active
bicycle,540,9,5,09-10-2018 21:45,09-10-2018 21:45,9,21,1,9,9,14226,14226,2018,30.247,-97.75,30.247,-97.75,Active
bicycle,900,15,1150,08/23/2018 08:45:00,08/23/2018 09:00:00,8,8,4,9,9,14554,14554,2018,30.278,-97.745,30.278,-97.745,Active
bicycle,296,4.93,625,09/22/2018 08:00:00,09/22/2018 08:00:00,9,20,6,9,9,14390,14389,2018,30.264,-97.748,30.259,-97.749,Active
bicycle,600,10,768,10-06-2018 16:00,10-06-2018 16:15,10,16,6,9,9,14858,14075,2018,30.252,-97.74,30.263,-97.754,Active
bicycle,180,3,0,08/25/2018 08:15:00,08/25/2018 08:15:00,8,20,6,9,9,14704,14704,2018,30.26,-97.745,30.26,-97.745,Active
bicycle,2232,37.2,3817,08/31/2018 03:00:00,08/31/2018 03:45:00,8,15,5,8,9,13288,14076,2018,30.265,-97.766,30.265,-97.754,Active
bicycle,354,5.9,855,08/25/2018 02:30:00,08/25/2018 02:30:00,8,14,6,9,9,14075,14390,2018,30.263,-97.753,30.262,-97.749,Active
bicycle,3242,54.03,10153,10/27/2018 11:00:00,10/27/2018 11:45:00,10,23,6,9,3,15178,15487,2018,30.265,-97.737,30.25,-97.731,Active
bicycle,60,1,113,10-04-2018 20:30,10-04-2018 20:30,10,20,4,9,9,15178,15021,2018,30.264,-97.737,30.264,-97.738,Active
bicycle,420,7,999,10/13/2018 10:45:00,10/13/2018 10:45:00,10,22,6,9,3,13596,13750,2018,30.248,-97.761,30.24,-97.758,Active
bicycle,37,0.62,1,09-02-2018 18:45,09-02-2018 18:45,9,18,7,9,9,14389,14389,2018,30.261,-97.749,30.261,-97.749,Active
bicycle,1320,22,944,09-06-2018 16:15,09-06-2018 16:30,9,16,4,8,8,12973,12973,2018,30.264,-97.769,30.264,-97.769,Active
bicycle,180,3,149,09/20/2018 02:30:00,09/20/2018 02:45:00,9,14,4,9,9,14389,14389,2018,30.26,-97.749,30.261,-97.749,Active
bicycle,1570,26.17,50,09/18/2018 08:00:00,09/18/2018 08:15:00,9,20,2,5,9,13600,14548,2018,30.257,-97.76,30.265,-97.747,Active
bicycle,360,6,7,10/13/2018 03:30:00,10/13/2018 03:30:00,10,15,6,1,1,15810,15810,2018,30.268,-97.726,30.268,-97.726,Active
bicycle,935,15.58,538,09/22/2018 04:45:00,09/22/2018 05:15:00,9,16,6,9,9,14389,14390,2018,30.261,-97.749,30.264,-97.748,Active
bicycle,420,7,30,09/13/2018 01:30:00,09/13/2018 01:45:00,9,1,4,9,9,14862,14545,2018,30.262,-97.741,30.256,-97.746,Active
bicycle,2820,47,2025,10/13/2018 02:30:00,10/13/2018 03:15:00,10,14,6,9,9,14865,14865,2018,30.268,-97.742,30.268,-97.741,Active
bicycle,1349,22.48,2004,09/27/2018 09:00:00,09/27/2018 09:15:00,9,9,4,5,5,13600,12808,2018,30.257,-97.76,30.247,-97.772,Active
bicycle,1312,21.87,0,09/29/2018 05:30:00,09/29/2018 05:45:00,9,17,6,9,3,15018,16270,2018,30.257,-97.738,30.239,-97.719,Active
bicycle,57,0.95,0,10-03-2018 15:15,10-03-2018 15:15,10,15,3,9,9,14232,14232,2018,30.261,-97.751,30.261,-97.751,Active
bicycle,1173,19.55,2026,10/22/2018 09:00:00,10/22/2018 09:30:00,10,21,1,9,1,15019,15966,2018,30.26,-97.737,30.266,-97.724,Active
bicycle,120,2,104,08/31/2018 10:15:00,08/31/2018 10:15:00,8,10,5,5,5,13759,13602,2018,30.261,-97.758,30.261,-97.759,Active
bicycle,120,2,284,09-03-2018 11:15,09-03-2018 11:15,9,11,1,9,9,14707,14864,2018,30.268,-97.743,30.267,-97.741,Active
bicycle,180,3,116,09/24/2018 02:15:00,09/24/2018 02:30:00,9,14,1,9,9,14080,14080,2018,30.275,-97.752,30.275,-97.753,Active
bicycle,2280,38,14,10-05-2018 09:30,10-05-2018 10:00,10,9,5,3,9,16270,14386,2018,30.239,-97.72,30.252,-97.748,Active
bicycle,180,3,26,10-11-2018 22:30,10-11-2018 22:45,10,22,4,3,3,16751,16751,2018,30.259,-97.711,30.259,-97.712,Active
bicycle,1080,18,1521,10-07-2018 20:15,10-07-2018 20:30,10,20,7,9,9,15022,14864,2018,30.267,-97.74,30.266,-97.742,Active
bicycle,2194,36.57,209,09/18/2018 01:15:00,09/18/2018 01:45:00,9,13,2,9,5,14705,12972,2018,30.263,-97.744,30.262,-97.77,Active
bicycle,60,1,4,10-02-2018 10:15,10-02-2018 10:15,10,10,2,9,9,14385,14385,2018,30.251,-97.749,30.251,-97.749,Active
bicycle,479,7.98,1403,09-03-2018 15:00,09-03-2018 15:15,9,15,1,5,5,13760,13760,2018,30.262,-97.758,30.262,-97.758,Active
bicycle,1184,19.73,3779,08/23/2018 08:45:00,08/23/2018 09:15:00,8,8,4,9,9,14547,15020,2018,30.261,-97.747,30.262,-97.738,Active
bicycle,1380,23,966,10-05-2018 17:30,10-05-2018 18:00,10,17,5,9,9,14232,14857,2018,30.261,-97.75,30.249,-97.74,Active
bicycle,2629,43.82,8774,10-06-2018 20:30,10-06-2018 21:15,10,20,6,5,9,13288,15028,2018,30.263,-97.765,30.281,-97.74,Active
bicycle,1360,22.67,480,10/19/2018 02:45:00,10/19/2018 03:00:00,10,2,5,9,3,15178,15964,2018,30.265,-97.736,30.261,-97.724,Active
bicycle,600,10,2155,10-03-2018 11:45,10-03-2018 11:45,10,11,3,9,9,14701,14705,2018,30.254,-97.744,30.264,-97.744,Active
bicycle,540,9,0,09/25/2018 08:30:00,09/25/2018 08:45:00,9,20,2,9,9,14232,14232,2018,30.262,-97.75,30.262,-97.75,Active
bicycle,660,11,3404,08/23/2018 07:30:00,08/23/2018 07:45:00,8,19,4,9,9,15021,14705,2018,30.264,-97.738,30.262,-97.744,Active
bicycle,536,8.93,1,11/17/2018 08:00:00,11/17/2018 08:15:00,11,20,6,9,9,13912,13912,2018,30.25,-97.754,30.25,-97.754,Active
bicycle,420,7,676,09/28/2018 10:00:00,09/28/2018 10:15:00,9,10,5,3,9,15493,15179,2018,30.265,-97.732,30.266,-97.737,Active
bicycle,3480,58,7564,09-01-2018 09:30,09-01-2018 10:30,9,9,6,3,3,15802,15802,2018,30.25,-97.727,30.25,-97.727,Active
bicycle,240,4,5,09/24/2018 10:45:00,09/24/2018 10:45:00,9,22,1,3,1,15807,16282,2018,30.262,-97.726,30.266,-97.72,Active
bicycle,10359,172.65,8516,09-02-2018 19:15,09-02-2018 22:15,9,19,7,9,9,14230,14389,2018,30.258,-97.751,30.26,-97.749,Active
bicycle,60,1,13,09/18/2018 11:30:00,09/18/2018 11:30:00,9,11,2,5,5,13445,13445,2018,30.264,-97.763,30.264,-97.763,Active
bicycle,1183,19.72,509,09-01-2018 23:30,09-01-2018 23:45,9,23,6,9,9,15022,15021,2018,30.267,-97.739,30.266,-97.739,Active
bicycle,1,0.02,0,10-07-2018 14:15,10-07-2018 14:15,10,14,7,9,9,15178,15178,2018,30.264,-97.737,30.264,-97.737,Active
bicycle,1260,21,2241,09-01-2018 17:00,09-01-2018 17:30,9,17,6,9,9,15178,15020,2018,30.264,-97.737,30.262,-97.738,Active
bicycle,1255,20.92,4721,10-06-2018 12:00,10-06-2018 12:30,10,12,6,5,5,13603,13603,2018,30.264,-97.76,30.264,-97.76,Active
bicycle,4440,74,7524,09/27/2018 06:45:00,09/27/2018 08:00:00,9,18,4,5,9,13918,15329,2018,30.264,-97.756,30.249,-97.735,Active
bicycle,2,0.03,0,10/26/2018 03:45:00,10/26/2018 03:45:00,10,15,5,9,9,14075,14075,2018,30.263,-97.754,30.263,-97.754,Active
bicycle,180,3,8,09/28/2018 12:15:00,09/28/2018 12:30:00,9,12,5,9,9,13917,14076,2018,30.262,-97.755,30.264,-97.753,Active
bicycle,2400,40,91,10-04-2018 20:00,10-04-2018 20:30,10,20,4,9,9,14388,14864,2018,30.257,-97.749,30.267,-97.741,Active
bicycle,600,10,236,10-12-2018 16:30,10-12-2018 16:30,10,16,5,9,3,14065,15163,2018,30.238,-97.753,30.229,-97.736,Active
bicycle,1140,19,3261,10/13/2018 03:45:00,10/13/2018 04:00:00,10,15,6,9,5,14389,13759,2018,30.261,-97.749,30.261,-97.758,Active
bicycle,1200,20,2744,10-07-2018 22:45,10-07-2018 23:00,10,22,7,9,9,13134,14238,2018,30.271,-97.767,30.276,-97.75,Active
bicycle,600,10,2302,09-08-2018 14:00,09-08-2018 14:00,9,14,6,9,3,14864,15964,2018,30.267,-97.741,30.261,-97.724,Active
bicycle,708,11.8,1257,09-09-2018 20:15,09-09-2018 20:15,9,20,7,9,9,14861,14233,2018,30.26,-97.741,30.265,-97.751,Active
bicycle,2594,43.23,6430,09/29/2018 03:45:00,09/29/2018 04:30:00,9,15,6,9,9,14079,13911,2018,30.271,-97.753,30.247,-97.757,Active
bicycle,480,8,1449,09/19/2018 06:30:00,09/19/2018 06:30:00,9,18,3,9,9,14231,14385,2018,30.26,-97.75,30.251,-97.747,Active
bicycle,1670,27.83,0,09/17/2018 10:45:00,09/17/2018 11:15:00,9,10,1,9,9,12977,14078,2018,30.274,-97.77,30.27,-97.753,Active
bicycle,2031,33.85,100,09-12-2018 17:00,09-12-2018 17:45,9,17,3,9,9,14707,14707,2018,30.268,-97.744,30.268,-97.744,Active
bicycle,2580,43,727,09/15/2018 02:15:00,09/15/2018 03:00:00,9,14,6,5,9,13130,15343,2018,30.263,-97.768,30.282,-97.734,Active
bicycle,840,14,0,09-10-2018 18:15,09-10-2018 18:30,9,18,1,9,9,14706,14706,2018,30.265,-97.743,30.265,-97.743,Active
bicycle,1196,19.93,463,10-02-2018 00:00,10-02-2018 00:15,10,0,2,9,9,15019,14546,2018,30.26,-97.738,30.259,-97.747,Active
bicycle,660,11,1835,09/15/2018 02:15:00,09/15/2018 02:30:00,9,2,6,5,5,13760,13283,2018,30.263,-97.757,30.253,-97.765,Active
bicycle,1,0.02,0,10/25/2018 10:30:00,10/25/2018 10:30:00,10,10,4,5,5,13442,13442,2018,30.255,-97.763,30.255,-97.763,Active
bicycle,1134,18.9,0,09/13/2018 12:15:00,09/13/2018 12:30:00,9,12,4,9,9,13916,13758,2018,30.259,-97.756,30.259,-97.757,Active
bicycle,300,5,838,09/16/2018 12:15:00,09/16/2018 12:15:00,9,0,7,3,5,16121,11545,2018,30.26,-97.722,30.239,-97.791,Active
bicycle,2200,36.67,4365,08/25/2018 07:15:00,08/25/2018 08:00:00,8,19,6,5,9,13918,15023,2018,30.264,-97.755,30.269,-97.739,Active
bicycle,1380,23,6,09/23/2018 03:30:00,09/23/2018 03:45:00,9,15,7,8,8,12658,12658,2018,30.263,-97.775,30.263,-97.775,Active
bicycle,2379,39.65,2504,08/26/2018 02:00:00,08/26/2018 02:30:00,8,14,7,9,9,14706,14385,2018,30.266,-97.743,30.25,-97.749,Active
bicycle,180,3,273,10/13/2018 04:45:00,10/13/2018 04:45:00,10,16,6,9,9,14871,14870,2018,30.282,-97.741,30.281,-97.741,Active
bicycle,1,0.02,0,09/14/2018 12:15:00,09/14/2018 12:15:00,9,12,5,9,9,13762,13762,2018,30.266,-97.757,30.266,-97.757,Active
bicycle,240,4,53,10/14/2018 12:00:00,10/14/2018 12:00:00,10,12,7,5,5,13442,13442,2018,30.256,-97.761,30.256,-97.761,Active
bicycle,60,1,212,09-12-2018 14:30,09-12-2018 14:30,9,14,3,9,9,14863,14863,2018,30.265,-97.741,30.264,-97.741,Active
bicycle,3472,57.87,11667,09-04-2018 14:00,09-04-2018 15:00,9,14,2,9,5,14078,13602,2018,30.27,-97.753,30.261,-97.759,Active
bicycle,1398,23.3,9895,10-07-2018 14:30,10-07-2018 15:00,10,14,7,9,9,15329,15329,2018,30.248,-97.734,30.248,-97.734,Active
bicycle,3159,52.65,723,10-06-2018 12:00,10-06-2018 12:45,10,12,6,9,9,13919,14388,2018,30.267,-97.754,30.258,-97.75,Active
bicycle,263,4.38,171,09/21/2018 10:45:00,09/21/2018 10:45:00,9,10,5,9,9,15178,15178,2018,30.264,-97.738,30.264,-97.737,Active
bicycle,120,2,280,08/21/2018 10:00:00,08/21/2018 10:15:00,8,22,2,9,9,14706,14864,2018,30.265,-97.743,30.266,-97.742,Active
bicycle,300,5,18,10-06-2018 09:30,10-06-2018 09:30,10,9,6,9,9,13751,13908,2018,30.241,-97.756,30.241,-97.756,Active
bicycle,515,8.58,131,10/16/2018 07:00:00,10/16/2018 07:00:00,10,19,2,9,9,14705,14705,2018,30.263,-97.744,30.263,-97.743,Active
bicycle,457,7.62,7,10-07-2018 01:30,10-07-2018 01:45,10,1,7,9,9,15021,15021,2018,30.264,-97.738,30.264,-97.738,Active
bicycle,240,4,676,09-02-2018 17:00,09-02-2018 17:15,9,17,7,1,1,14867,15026,2018,30.274,-97.74,30.277,-97.739,Active
bicycle,240,4,791,10/13/2018 06:15:00,10/13/2018 06:15:00,10,18,6,5,5,13446,13603,2018,30.265,-97.764,30.264,-97.76,Active
bicycle,2068,34.47,171,10/14/2018 01:15:00,10/14/2018 01:45:00,10,1,7,9,9,14387,14865,2018,30.256,-97.747,30.268,-97.74,Active
bicycle,360,6,872,10-07-2018 00:15,10-07-2018 00:15,10,0,7,8,8,12660,12344,2018,30.268,-97.773,30.266,-97.779,Active
bicycle,900,15,3783,09/30/2018 01:15:00,09/30/2018 01:30:00,9,13,7,9,9,15019,14544,2018,30.26,-97.738,30.255,-97.747,Active
bicycle,60,1,8,10-06-2018 20:45,10-06-2018 20:45,10,20,6,9,9,15178,15178,2018,30.264,-97.737,30.264,-97.737,Active
bicycle,587,9.78,2342,09/17/2018 09:00:00,09/17/2018 09:15:00,9,9,1,9,9,15017,14706,2018,30.256,-97.739,30.264,-97.743,Active
bicycle,540,9,18,09-07-2018 15:45,09-07-2018 16:00,9,15,5,9,9,14227,14227,2018,30.249,-97.749,30.249,-97.749,Active
bicycle,1320,22,1,10-03-2018 17:45,10-03-2018 18:00,10,17,3,9,9,14545,14545,2018,30.256,-97.746,30.256,-97.746,Active
bicycle,360,6,278,10/28/2018 02:15:00,10/28/2018 02:30:00,10,14,7,9,3,15017,15807,2018,30.257,-97.739,30.262,-97.726,Active
bicycle,1440,24,2418,09/24/2018 12:45:00,09/24/2018 01:00:00,9,12,1,5,9,13918,14389,2018,30.264,-97.755,30.261,-97.749,Active
bicycle,1393,23.22,5060,09/23/2018 04:00:00,09/23/2018 04:15:00,9,16,7,9,3,14390,16270,2018,30.263,-97.749,30.239,-97.72,Active
bicycle,240,4,240,10-05-2018 23:00,10-05-2018 23:15,10,23,5,8,5,13446,13130,2018,30.266,-97.763,30.262,-97.767,Active
bicycle,420,7,1551,09-03-2018 10:30,09-03-2018 10:45,9,10,1,3,3,16122,15493,2018,30.261,-97.722,30.264,-97.731,Active
bicycle,660,11,1445,09/29/2018 07:30:00,09/29/2018 07:45:00,9,19,6,9,9,13920,14232,2018,30.269,-97.754,30.261,-97.751,Active
bicycle,240,4,301,09-03-2018 13:15,09-03-2018 13:15,9,13,1,9,9,15019,15019,2018,30.26,-97.738,30.26,-97.738,Active
bicycle,420,7,1306,10-05-2018 14:45,10-05-2018 15:00,10,14,5,9,9,14871,14717,2018,30.283,-97.741,30.291,-97.742,Active
bicycle,780,13,78,08/26/2018 07:00:00,08/26/2018 07:15:00,8,19,7,5,5,12335,12335,2018,30.245,-97.779,30.245,-97.78,Active
bicycle,540,9,5,09/29/2018 11:45:00,09/30/2018 12:00:00,9,23,6,3,3,15647,15647,2018,30.256,-97.728,30.256,-97.728,Active
bicycle,575,9.58,1843,10/17/2018 06:30:00,10/17/2018 06:45:00,10,18,3,9,9,14391,14701,2018,30.265,-97.748,30.254,-97.743,Active
bicycle,420,7,1095,10-07-2018 12:45,10-07-2018 13:00,10,12,7,9,9,14389,13917,2018,30.261,-97.748,30.261,-97.755,Active
bicycle,2769,46.15,1661,09-07-2018 12:15,09-07-2018 13:00,9,12,5,9,3,14389,15330,2018,30.261,-97.747,30.251,-97.735,Active
bicycle,420,7,1065,09-02-2018 14:00,09-02-2018 14:15,9,14,7,9,9,14391,14389,2018,30.265,-97.747,30.26,-97.747,Active
bicycle,720,12,676,09/30/2018 09:15:00,09/30/2018 09:30:00,9,21,7,9,9,14076,13919,2018,30.266,-97.753,30.267,-97.754,Active
bicycle,1020,17,1075,10/13/2018 04:00:00,10/13/2018 04:15:00,10,16,6,9,9,14234,14864,2018,30.266,-97.75,30.267,-97.741,Active
bicycle,1019,16.98,5412,11/23/2018 05:45:00,11/23/2018 06:15:00,11,17,5,1,9,14866,15018,2018,30.272,-97.741,30.258,-97.739,Active
bicycle,1740,29,532,09-07-2018 11:15,09-07-2018 11:45,9,11,5,8,8,12973,12816,2018,30.264,-97.771,30.265,-97.771,Active
bicycle,720,12,61,09/16/2018 05:15:00,09/16/2018 05:30:00,9,17,7,9,9,14235,14235,2018,30.269,-97.75,30.269,-97.75,Active
bicycle,46,0.77,0,10/28/2018 10:45:00,10/28/2018 10:45:00,10,10,7,9,9,14075,14075,2018,30.263,-97.754,30.263,-97.754,Active
bicycle,48,0.8,52,09-05-2018 10:15,09-05-2018 10:15,9,10,3,9,9,15178,15178,2018,30.264,-97.737,30.264,-97.738,Active
bicycle,9,0.15,30,10-10-2018 14:30,10-10-2018 14:30,10,14,3,9,9,15178,15178,2018,30.265,-97.737,30.265,-97.737,Active
bicycle,540,9,1668,09/26/2018 01:45:00,09/26/2018 01:45:00,9,1,3,5,9,13442,14231,2018,30.255,-97.761,30.259,-97.749,Active
bicycle,1260,21,2995,08/24/2018 11:45:00,08/25/2018 12:15:00,8,23,5,5,9,13442,14068,2018,30.256,-97.763,30.246,-97.754,Active
bicycle,360,6,1318,09/23/2018 04:30:00,09/23/2018 04:45:00,9,16,7,3,9,15493,14862,2018,30.264,-97.733,30.261,-97.741,Active
bicycle,360,6,1146,10/15/2018 02:15:00,10/15/2018 02:30:00,10,14,1,8,5,13289,13602,2018,30.266,-97.765,30.261,-97.759,Active
bicycle,300,5,3981,08/27/2018 09:30:00,08/27/2018 09:30:00,8,9,1,9,9,13920,14391,2018,30.268,-97.755,30.265,-97.749,Active
bicycle,956,15.93,2000,09/22/2018 05:30:00,09/22/2018 05:45:00,9,17,6,8,9,12973,14394,2018,30.264,-97.771,30.271,-97.748,Active
bicycle,1584,26.4,2,09-02-2018 16:00,09-02-2018 16:30,9,16,7,9,9,13916,13916,2018,30.26,-97.755,30.26,-97.755,Active
bicycle,9364,156.07,12171,10-05-2018 11:45,10-05-2018 14:15,10,11,5,9,1,15178,14866,2018,30.264,-97.737,30.271,-97.741,Active
bicycle,120,2,251,09/24/2018 12:30:00,09/24/2018 12:30:00,9,12,1,5,9,13759,14073,2018,30.26,-97.758,30.259,-97.753,Active
bicycle,1500,25,532,10-04-2018 21:00,10-04-2018 21:15,10,21,4,9,9,14873,14871,2018,30.288,-97.741,30.283,-97.741,Active
bicycle,24,0.4,18,10-06-2018 09:30,10-06-2018 09:30,10,9,6,9,9,13751,13751,2018,30.241,-97.756,30.241,-97.756,Active
bicycle,3480,58,5963,09/16/2018 06:00:00,09/16/2018 06:45:00,9,18,7,8,1,12973,14866,2018,30.264,-97.771,30.272,-97.741,Active
bicycle,2400,40,5487,10-02-2018 14:15,10-02-2018 15:00,10,14,2,9,9,14227,14393,2018,30.25,-97.749,30.27,-97.75,Active
bicycle,1320,22,4751,09-11-2018 15:15,09-11-2018 15:30,9,15,2,9,3,14234,15644,2018,30.266,-97.751,30.249,-97.729,Active
